distance,angle,under_pressure,follows_dribble,one_on_one,first_time,defenders_between,Corner,Free Kick,Open Play,Penalty,Backheel,Diving Header,Half Volley,Lob,Normal,Overhead Kick,Volley,Head,Other,preferred_foot,not_preferred_foot,goal
13.944532978913276,0.394587168765027,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
18.71095935541521,0.2974422316652591,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20.79543219074804,0.3141440949266875,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
13.24009063413087,0.3023945430886887,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
9.10054943396277,0.7536311635926081,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
17.867568385205633,0.3361590581835391,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
13.78985134075056,0.4938500076600053,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
19.94492416631359,0.3605583386718474,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
25.46212874054328,0.2090335934835422,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.743353311937668,0.3573545954656209,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
15.36391877093862,0.3585840174462097,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
11.011357772772625,0.3982989250681095,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
19.0633155563244,0.0959066181119457,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
21.128653530218145,0.2969238150488252,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
15.08409758653132,0.4238768467839238,0,0,0,0,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
21.10094784600919,0.2695628540336567,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
8.246211251235321,0.8203383935186874,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
59.91836112578514,0.1193556881847782,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
19.872845795205077,0.2588237976194934,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
22.86153975566825,0.2759429659750683,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
26.82629307228264,0.2496485731304319,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
17.9627392120467,0.2963403906127425,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
16.98528775146303,0.2969457817753212,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
13.57645019878171,0.3900634865987802,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
8.621484790916233,0.5669577039118493,0,0,0,1,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
15.230561381643165,0.3647041477913577,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
13.57939615741437,0.3825526388563182,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
13.7800580550301,0.4280131350691225,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
13.528118864054974,0.3704756061723017,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17.608236708995022,0.3992806474436449,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
24.12301805330336,0.1982192841183436,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
14.001428498549709,0.3742522355788554,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
17.426990560621757,0.3637979991094388,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12.432618388738558,0.5528432300348078,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22.701982292302144,0.3196619478553505,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
10.6,0.5873288655320753,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
26.12221276997796,0.22690286525731,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
18.2877007849538,0.3048406280096544,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
15.109268678529745,0.3221882869140989,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
19.90602923739439,0.2775292278208919,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
15.768639763784323,0.3353297108434288,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
9.580187889597989,0.2115731702712982,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
24.835659846277483,0.2844295553453625,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12.976902558006673,0.4938618057691528,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
15.579473675320356,0.2379932764608871,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
16.249615380063616,0.3931061100028722,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21.308449028495712,0.2015491864972547,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
11.112605455067683,0.4991542551681159,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
33.01938824387878,0.2193664579764297,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
17.060187572239638,0.3442682037581268,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22.35732542143625,0.3237557295744593,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
17.67059704707229,0.3735011599502246,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
20.665188119153434,0.2742743087048049,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15.543809056984712,0.177725389064615,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
13.238202294873725,0.2565304104345232,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
13.403357788255894,0.3308058374922211,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
16.76305461424021,0.4125455388414911,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12.8413394939936,0.5290314397842835,0,0,0,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
11.021796586763882,0.6315089535395549,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
14.401388821915758,0.4062116271377098,1,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
21.04115015867716,0.2148666257680013,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
16.810710871346277,0.4285049402877438,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
17.836199146679203,0.3200894368282405,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
19.97523466695698,0.234771330505852,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
29.337348210088795,0.222600340072137,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8.280700453464064,0.6389759157481515,1,0,0,1,3,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
16.2265215003093,0.2876369633042189,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
16.521501142450713,0.4331984704857367,1,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
21.29530464679949,0.1485917986487413,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
22.483104767802864,0.3135798618634725,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
23.535929979501557,0.3081008257998825,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
15.492256130079952,0.2407312672225965,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
20.586646157157315,0.2614124087093594,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
16.86208765248242,0.1947292934105532,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
26.534694269955324,0.2619682252222363,0,0,0,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
22.50155550178698,0.1677016525641702,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
22.982819670353763,0.2585486917857501,0,0,0,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
16.780047675736807,0.3506470913604509,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
11.552056094046634,0.4339330323556571,1,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
16.37101096450674,0.3949606644993468,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
12.842507543311,0.3813153088546059,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
